Investor,Update,Ticker,Action,Purchased Price,Current Price
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,MU ,Add 3471.01%,131.53,106.39
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,LPLA ,Reduce 17.34%,279.30,264.30
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,AMD ,Add 57.10%,162.21,159.92
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,CART ,Reduce 5.34%,32.14,44.50
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,HUM ,Add 41.03%,373.65,261.09
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,CRM ,Reduce 36.19%,257.10,293.77
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,APH ,Buy ,67.37,68.68
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,ALAB , ,60.51,72.87
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,QDEL ,Add 27.48%,33.22,38.73
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,MELI ,Reduce 17.29%,1643.40,2056.09
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,PCVX ,Add 93.71%,75.51,112.80
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,RDDT ,Add 147.38%,63.89,79.68
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,NDAQ ,Add 24.45%,60.26,75.34
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,TPX ,Add 104.12%,47.34,49.43
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,VRNA ,Add 74.16%,14.46,33.11
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,ABNB ,Add 947.67%,151.63,135.78
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,TWLO ,Reduce 4.69%,56.81,70.59
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,VRDN ,Add 22.86%,13.01,23.28
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,SHC ,Reduce 5.27%,11.87,15.83
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,WVE ,Reduce 0.24%,4.99,14.99
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,W ,Add 46.16%,52.73,44.43
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,TMUS ,Reduce 7.35%,176.18,227.81
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,CBRE ,Buy ,89.11,131.59
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,PLNT ,Reduce 2.42%,73.59,81.25
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,LRCX ,Reduce 4.89%,106.49,75.45
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,CNC , ,66.30,61.65
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,GUTS , ,4.27,2.76
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,KKR ,Add 3646.66%,105.24,140.75
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,DAWN ,Reduce 3.62%,13.78,14.47
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,GTAC,Buy ,11.29,11.48
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,IVVD , ,1.10,1.04
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,AHCO ,Reduce 10.86%,10.00,10.82
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,TGT ,Add 1114.75%,148.03,149.30
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,OXM ,Add 673.55%,100.16,76.38
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,RBRK ,Buy ,30.66,40.58
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,BOOT ,Add 98.03%,128.93,161.22
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,TJX ,Buy ,110.11,114.17
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,FLUT ,Buy ,182.36,226.00
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,HD ,Add 331.03%,344.22,402.89
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,SFM ,Reduce 1.77%,83.66,120.18
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,TPR ,Add 243.65%,42.79,50.47
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,URBN ,Buy ,41.05,36.81
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,CRIS , ,6.90,4.92
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,BBWI ,Buy ,39.04,29.45
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,CHWY ,Add 225.47%,27.24,26.80
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,CRWD ,Add 191.21%,383.19,301.32
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,DKS ,Buy ,214.83,205.27
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,HPQ ,Add 89.90%,35.02,37.42
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,JBL ,Add 151.60%,108.79,124.79
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,NCLH ,Buy ,18.79,23.80
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,ANF ,Reduce 13.81%,177.85,137.92
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,CMG ,Add 79.61%,62.64,60.60
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,CTRI ,Buy ,19.48,18.38
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,DAL ,Buy ,47.44,55.38
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,EAT ,Reduce 3.62%,72.39,97.73
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,KMX ,Add 8.47%,73.34,74.31
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,LZB ,Add 516.00%,37.29,39.81
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,PANW ,Reduce 8.69%,338.97,362.35
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,ROKU ,Add 151.01%,59.92,76.05
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,T ,Buy ,19.11,22.11
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,TRIP ,Buy ,17.81,15.67
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,WEN ,Add 98.16%,16.96,20.40
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,WING ,Reduce 44.50%,422.72,368.56
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,YUM ,Add 86.99%,132.46,134.86
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,CCL ,Add 95.78%,18.72,21.92
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,DBI ,Add 367.71%,6.83,5.53
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,EBAY ,Reduce 27.76%,53.72,62.99
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,EMR ,Buy ,110.17,108.66
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,HPE ,Add 280.26%,21.17,19.73
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,JWN ,Add 7.10%,21.22,23.22
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,LOGI ,Add 36.85%,96.73,83.72
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,MNRO ,Add 720.29%,23.86,27.86
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,NTNX ,Add 389.63%,56.86,64.12
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,ORCL ,Add 37.48%,141.22,172.42
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,SBH ,Add 141.31%,10.73,13.40
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,UI ,Add 76.31%,145.66,258.61
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,AAL ,Add 95.26%,11.33,13.60
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,AX ,Add 287.37%,57.15,67.03
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,BLMN ,Add 420.83%,19.23,16.71
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,CAVA ,Buy ,92.73,138.47
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,CNK ,Buy ,21.62,29.37
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,DELL ,Add 389.17%,137.92,120.66
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,DXCM ,Buy ,113.36,72.10
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,GOOGL ,Buy ,182.18,166.72
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,LBTYK ,Add 334.19%,17.85,21.50
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,LVS ,Buy ,44.25,53.62
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,ONON ,Buy ,38.80,50.61
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,QRVO ,Buy ,116.06,100.26
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,ROST ,Buy ,145.32,143.16
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,SCVL ,Add 98.87%,36.89,35.83
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,SG ,Buy ,30.13,38.83
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,SKX ,Add 444.66%,69.12,61.86
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,SNCY ,Buy ,12.56,13.04
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,TXRH ,Buy ,171.75,188.11
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,ADSK ,Buy ,247.46,286.52
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,BHC ,Buy ,6.97,8.19
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,BTU ,Add 91.45%,22.12,25.00
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,BXC ,Buy ,93.11,106.98
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,CARG ,Add 202.27%,26.20,31.59
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,CEIX ,Add 49.06%,102.02,109.35
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,CIEN ,Buy ,48.19,64.09
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,CLVT ,Add 401.75%,5.69,6.54
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,CRC ,Add 362.41%,53.22,52.40
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,DOCU ,Buy ,53.49,69.58
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,DVA ,Add 168.36%,138.58,157.05
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,EEFT ,Add 507.82%,103.51,101.58
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,ENR ,Add 126.72%,29.54,32.77
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,EQH ,Add 230.05%,40.85,45.85
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,FND ,Reduce 6.15%,99.41,101.84
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,FTI ,Buy ,26.16,26.08
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,GRAB ,Add 241.21%,3.55,4.17
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,GTX ,Add 324.07%,8.59,7.61
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,HBM ,Add 161.26%,9.05,9.58
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,HLF ,Add 409.45%,10.39,6.94
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,HLT ,Add 4.24%,218.22,237.17
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,ILMN ,Add 615.26%,104.39,144.03
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,JBI ,Add 334.77%,12.63,10.31
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,KD ,Buy ,26.31,23.77
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,LESL ,Buy ,4.19,2.88
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,LNG ,Add 88.33%,174.82,183.58
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,MAR ,Buy ,241.70,262.55
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,MBC ,Add 330.74%,14.68,18.51
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,MIR ,Add 291.94%,10.74,14.21
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,MOH ,Add 404.13%,297.29,315.20
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,MSGE ,Buy ,34.23,42.45
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,NICE ,Buy ,171.97,179.90
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,NTAP ,Buy ,128.76,120.41
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,NVS ,Add 297.06%,106.47,115.63
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,ODP ,Buy ,39.27,31.88
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,OKTA ,Add 235.42%,93.63,73.25
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,PAGS ,Add 328.93%,11.69,8.36
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,PEGA ,Add 354.43%,60.52,80.30
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,PINS ,Add 80.58%,44.08,32.26
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,PLYA ,Add 335.05%,8.39,8.72
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,POOL ,Buy ,307.26,369.89
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,PRM ,Add 239.29%,7.83,13.47
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,PSTG ,Add 274.94%,64.22,54.07
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,QCOM ,Add 49.72%,199.19,172.22
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,SMAR ,Add 372.05%,44.07,56.39
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,STNE ,Buy ,11.99,11.59
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,SYF ,Buy ,47.18,56.79
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,TCOM ,Buy ,47.01,65.07
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,TNL ,Add 42.04%,44.96,48.51
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,TSCO ,Buy ,269.96,269.99
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,TSEM ,Add 254.63%,39.31,45.17
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,VSTO ,Add 261.96%,37.64,43.91
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,VVV ,Buy ,43.21,42.17
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,WCC ,Buy ,158.47,179.44
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,WEX ,Add 401.32%,177.13,178.76
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,WRBY ,Buy ,16.06,17.21
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,WRK,Add 106.76%,50.26,51.53
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,YOU ,Add 274.26%,18.71,36.11
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,ZBRA ,Add 5.91%,308.90,363.58
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,ZD ,Add 386.94%,55.05,47.42
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,ZM ,Buy ,59.19,73.85
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,ALLY ,Buy ,39.66,35.12
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,AMAT ,Buy ,235.98,185.34
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,ANIP ,Add 302.08%,63.66,57.97
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,ARCH ,Buy ,152.27,144.59
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,ARMK ,Buy ,34.02,38.21
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,ATKR ,Add 386.91%,134.93,88.21
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,AXTA ,Add 169.71%,34.17,35.59
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,BC ,Add 319.45%,72.79,82.05
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,BSIG ,Buy ,22.17,26.44
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,CAKE ,Add 142.53%,39.30,43.25
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,CLF ,Add 352.95%,15.39,13.67
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,COLL ,Add 346.25%,32.20,35.13
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,COOP ,Add 233.09%,81.20,91.47
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,CRBU , ,1.64,1.88
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,CROX ,Reduce 11.04%,145.89,138.05
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,CVLT ,Add 9.22%,121.59,136.97
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,CWH ,Buy ,17.86,21.41
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,DESP ,Buy ,13.23,14.82
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,DXC ,Add 414.42%,19.10,20.27
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,EGO ,Buy ,14.79,17.13
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,EXPE ,Add 81.22%,125.96,158.00
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,GAP ,Reduce 76.31%,23.88,21.74
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,GDDY ,Reduce 12.00%,139.71,159.90
Lee Ainslie - Maverick Capital , 14 Aug 2024 ,GM ,Add 18.40%,46.44,52.73
Daniel Loeb - Third Point , 14 Aug 2024 ,AMZN , ,193.25,188.39
Daniel Loeb - Third Point , 14 Aug 2024 ,PCG ,Reduce 7.10%,17.46,20.51
Daniel Loeb - Third Point , 14 Aug 2024 ,MSFT ,Reduce 10.48%,446.95,426.59
Daniel Loeb - Third Point , 14 Aug 2024 ,META ,Reduce 11.00%,504.22,578.16
Daniel Loeb - Third Point , 14 Aug 2024 ,DHR , ,249.85,244.12
Daniel Loeb - Third Point , 14 Aug 2024 ,BBWI ,Reduce 6.81%,39.05,29.45
Daniel Loeb - Third Point , 14 Aug 2024 ,AAPL ,Buy ,210.62,233.40
Daniel Loeb - Third Point , 14 Aug 2024 ,VST , ,85.98,127.78
Daniel Loeb - Third Point , 14 Aug 2024 ,GOOGL ,Reduce 34.00%,182.15,166.72
Daniel Loeb - Third Point , 14 Aug 2024 ,TSM ,Add 72.34%,173.81,194.68
Daniel Loeb - Third Point , 14 Aug 2024 ,AIG , ,74.24,77.48
Daniel Loeb - Third Point , 14 Aug 2024 ,J ,Reduce 0.39%,139.71,141.20
Daniel Loeb - Third Point , 14 Aug 2024 ,CPAY ,Add 17.69%,266.41,338.92
Daniel Loeb - Third Point , 14 Aug 2024 ,VZ , ,41.24,41.62
Daniel Loeb - Third Point , 14 Aug 2024 ,APH ,Buy ,67.37,68.68
Daniel Loeb - Third Point , 14 Aug 2024 ,FERG ,Reduce 11.47%,193.65,197.25
Daniel Loeb - Third Point , 14 Aug 2024 ,UBER ,Add 320.00%,72.68,77.69
Daniel Loeb - Third Point , 14 Aug 2024 ,CNK ,Add 40.00%,21.62,29.37
Daniel Loeb - Third Point , 14 Aug 2024 ,KBH ,Buy ,70.18,80.01
Daniel Loeb - Third Point , 14 Aug 2024 ,ICE , ,136.89,166.44
Daniel Loeb - Third Point , 14 Aug 2024 ,ROP ,Buy ,562.91,545.13
Daniel Loeb - Third Point , 14 Aug 2024 ,LYV ,Buy ,93.74,118.43
Daniel Loeb - Third Point , 14 Aug 2024 ,IFF ,Reduce 7.14%,95.21,102.20
Daniel Loeb - Third Point , 14 Aug 2024 ,APO , ,118.07,144.84
Daniel Loeb - Third Point , 14 Aug 2024 ,AAP , ,63.07,37.09
Daniel Loeb - Third Point , 14 Aug 2024 ,HES ,Buy ,147.52,137.06
Daniel Loeb - Third Point , 14 Aug 2024 ,ASML ,Buy ,1022.73,708.65
Daniel Loeb - Third Point , 14 Aug 2024 ,EQT , ,36.98,37.31
Daniel Loeb - Third Point , 14 Aug 2024 ,MSCI ,Buy ,481.75,595.27
Daniel Loeb - Third Point , 14 Aug 2024 ,CRH ,Buy ,74.98,94.40
Daniel Loeb - Third Point , 14 Aug 2024 ,TDS ,Add 6.05%,20.73,28.98
Daniel Loeb - Third Point , 14 Aug 2024 ,GB , ,4.82,5.63
Daniel Loeb - Third Point , 14 Aug 2024 ,MU ,Buy ,131.41,106.39
Daniel Loeb - Third Point , 14 Aug 2024 ,USM , ,55.82,62.07
Daniel Loeb - Third Point , 14 Aug 2024 ,HTZWW , ,2.45,1.91
Daniel Loeb - Third Point , 14 Aug 2024 ,DT ,Buy ,44.74,54.19
Daniel Loeb - Third Point , 14 Aug 2024 ,FLYX , ,4.03,2.42
Daniel Loeb - Third Point , 14 Aug 2024 ,AUR , ,2.77,6.85
Daniel Loeb - Third Point , 14 Aug 2024 ,NPWR.WS , ,2.29,
Daniel Loeb - Third Point , 14 Aug 2024 ,AUROW , ,0.21,1.16
Daniel Loeb - Third Point , 14 Aug 2024 ,FLYX.WS , ,0.56,
Daniel Loeb - Third Point , 14 Aug 2024 ,GB.WS , ,0.08,
Daniel Loeb - Third Point , 14 Aug 2024 ,JWSN.WS , ,0.10,
Carl Icahn - Icahn Capital Management , 14 Aug 2024 ,IEP ,Add 10.45%,16.48,15.49
Carl Icahn - Icahn Capital Management , 14 Aug 2024 ,CVI , ,26.77,23.82
Carl Icahn - Icahn Capital Management , 14 Aug 2024 ,SWX , ,70.38,74.70
Carl Icahn - Icahn Capital Management , 14 Aug 2024 ,IFF , ,95.21,102.20
Carl Icahn - Icahn Capital Management , 14 Aug 2024 ,UAN , ,75.66,70.61
Carl Icahn - Icahn Capital Management , 14 Aug 2024 ,BHC , ,6.97,8.19
Carl Icahn - Icahn Capital Management , 14 Aug 2024 ,DAN , ,12.12,10.51
Carl Icahn - Icahn Capital Management , 14 Aug 2024 ,JBLU , ,6.09,7.32
Carl Icahn - Icahn Capital Management , 14 Aug 2024 ,AEP , ,87.74,99.11
Carl Icahn - Icahn Capital Management , 14 Aug 2024 ,CZR ,Buy ,39.74,45.53
Carl Icahn - Icahn Capital Management , 14 Aug 2024 ,SD , ,12.93,11.17
Carl Icahn - Icahn Capital Management , 14 Aug 2024 ,BLCO , ,14.52,20.37
Carl Icahn - Icahn Capital Management , 14 Aug 2024 ,CTRI ,Buy ,19.48,18.38
Carl Icahn - Icahn Capital Management , 14 Aug 2024 ,ILMN , ,104.38,144.03
Norbert Lou - Punch Card Management , 14 Aug 2024 ,BRK.A , ,612240.69,688354.00
Norbert Lou - Punch Card Management , 14 Aug 2024 ,SGOV ,Add 2215.14%,100.71,100.66
Norbert Lou - Punch Card Management , 14 Aug 2024 ,WGO , ,54.20,55.60
Norbert Lou - Punch Card Management , 14 Aug 2024 ,SWBI , ,14.34,13.30
Nelson Peltz - Trian Fund Management , 14 Aug 2024 ,JHG , ,33.71,40.60
Nelson Peltz - Trian Fund Management , 14 Aug 2024 ,GE , ,158.97,175.36
Nelson Peltz - Trian Fund Management , 14 Aug 2024 ,WEN ,Add 0.13%,16.96,20.40
Nelson Peltz - Trian Fund Management , 14 Aug 2024 ,IVZ ,Reduce 19.79%,14.96,17.90
Nelson Peltz - Trian Fund Management , 14 Aug 2024 ,FERG ,Reduce 21.65%,193.65,197.25
Nelson Peltz - Trian Fund Management , 14 Aug 2024 ,ALL ,Reduce 10.00%,159.66,189.21
Nelson Peltz - Trian Fund Management , 14 Aug 2024 ,SOLV ,Buy ,52.88,73.36
Nelson Peltz - Trian Fund Management , 14 Aug 2024 ,DIS ,Reduce 91.82%,99.29,96.20
Nelson Peltz - Trian Fund Management , 14 Aug 2024 ,GEHC , ,77.92,85.93
Nelson Peltz - Trian Fund Management , 14 Aug 2024 ,UHAL.B ,Buy ,60.02,66.87
Nelson Peltz - Trian Fund Management , 14 Aug 2024 ,UHAL ,Buy ,61.73,72.33
Nelson Peltz - Trian Fund Management , 14 Aug 2024 ,RTO ,Buy ,29.65,25.19
David Einhorn - Greenlight Capital , 14 Aug 2024 ,GRBK , ,57.24,76.61
David Einhorn - Greenlight Capital , 14 Aug 2024 ,CEIX , ,102.03,109.35
David Einhorn - Greenlight Capital , 14 Aug 2024 ,BHF ,Reduce 1.61%,43.34,48.78
David Einhorn - Greenlight Capital , 14 Aug 2024 ,HPQ ,Add 108.73%,35.02,37.42
David Einhorn - Greenlight Capital , 14 Aug 2024 ,KD ,Reduce 32.84%,26.31,23.77
David Einhorn - Greenlight Capital , 14 Aug 2024 ,PENN ,Add 11.87%,19.35,19.89
David Einhorn - Greenlight Capital , 14 Aug 2024 ,ODP ,Add 29.92%,39.27,31.88
David Einhorn - Greenlight Capital , 14 Aug 2024 ,ALIT ,Reduce 3.94%,7.38,7.18
David Einhorn - Greenlight Capital , 14 Aug 2024 ,THC ,Reduce 32.89%,133.03,139.49
David Einhorn - Greenlight Capital , 14 Aug 2024 ,VTRS ,Add 63.80%,10.63,11.76
David Einhorn - Greenlight Capital , 14 Aug 2024 ,TECK ,Reduce 29.99%,47.90,47.74
David Einhorn - Greenlight Capital , 14 Aug 2024 ,ROIV ,Add 14.81%,10.57,11.84
David Einhorn - Greenlight Capital , 14 Aug 2024 ,DHT , ,11.57,10.60
David Einhorn - Greenlight Capital , 14 Aug 2024 ,GLD ,Reduce 17.98%,215.01,253.33
David Einhorn - Greenlight Capital , 14 Aug 2024 ,GPK ,Reduce 22.27%,26.21,30.35
David Einhorn - Greenlight Capital , 14 Aug 2024 ,LBTYA , ,17.43,20.90
David Einhorn - Greenlight Capital , 14 Aug 2024 ,LIVN ,Reduce 51.66%,54.82,53.16
David Einhorn - Greenlight Capital , 14 Aug 2024 ,SDRL , ,51.50,37.93
David Einhorn - Greenlight Capital , 14 Aug 2024 ,PTON ,Buy ,3.38,6.40
David Einhorn - Greenlight Capital , 14 Aug 2024 ,CPRI ,Buy ,33.08,21.39
David Einhorn - Greenlight Capital , 14 Aug 2024 ,WFRD ,Reduce 44.14%,122.45,80.00
David Einhorn - Greenlight Capital , 14 Aug 2024 ,PPA , ,102.72,116.56
David Einhorn - Greenlight Capital , 14 Aug 2024 ,XAR , ,139.98,159.38
David Einhorn - Greenlight Capital , 14 Aug 2024 ,IAC ,Buy ,46.85,51.46
David Einhorn - Greenlight Capital , 14 Aug 2024 ,COYA , ,6.06,10.19
David Einhorn - Greenlight Capital , 14 Aug 2024 ,GLPG ,Add 46.93%,24.78,28.76
David Einhorn - Greenlight Capital , 14 Aug 2024 ,TEVA , ,16.25,18.37
David Einhorn - Greenlight Capital , 14 Aug 2024 ,GPRO , ,1.42,1.37
David Einhorn - Greenlight Capital , 14 Aug 2024 ,GDX , ,33.93,41.36
David Einhorn - Greenlight Capital , 14 Aug 2024 ,OIH , ,316.22,275.92
David Einhorn - Greenlight Capital , 14 Aug 2024 ,SHC , ,11.87,15.83
David Einhorn - Greenlight Capital , 14 Aug 2024 ,FCG , ,26.27,23.77
David Einhorn - Greenlight Capital , 14 Aug 2024 ,DNMR , ,0.60,0.39
David Einhorn - Greenlight Capital , 14 Aug 2024 ,PDBC , ,14.04,13.43
David Einhorn - Greenlight Capital , 14 Aug 2024 ,TLIS , ,8.66,1.46
David Einhorn - Greenlight Capital , 14 Aug 2024 ,GANX , ,1.28,2.65
David Einhorn - Greenlight Capital , 14 Aug 2024 ,KPLTW , ,0.01,0.01
David Einhorn - Greenlight Capital , 14 Aug 2024 ,NUVB , ,2.91,2.35
David Einhorn - Greenlight Capital , 14 Aug 2024 ,NUVB.WS , ,0.16,
