Investor,Update,Ticker,Action,Purchased Price,Current Price
Terry Smith - Fundsmith , 15 May 2023 ,MSFT ,Add 0.01%,288.30,327.89
Terry Smith - Fundsmith , 15 May 2023 ,PM ,Reduce 0.07%,97.25,98.01
Terry Smith - Fundsmith , 15 May 2023 ,SYK ,Reduce 1.94%,285.47,274.27
Terry Smith - Fundsmith , 15 May 2023 ,IDXX ,Reduce 14.22%,500.08,519.23
Terry Smith - Fundsmith , 15 May 2023 ,EL ,Reduce 4.42%,246.46,172.56
Terry Smith - Fundsmith , 15 May 2023 ,MKC ,Add 0.02%,83.21,88.21
Terry Smith - Fundsmith , 15 May 2023 ,V ,Add 0.02%,225.46,237.92
Terry Smith - Fundsmith , 15 May 2023 ,ADP ,Add 0.02%,222.63,247.75
Terry Smith - Fundsmith , 15 May 2023 ,PEP ,Add 0.02%,182.30,188.45
Terry Smith - Fundsmith , 15 May 2023 ,META ,Add 3.42%,211.94,314.51
Terry Smith - Fundsmith , 15 May 2023 ,WAT ,Add 0.24%,309.63,292.59
Terry Smith - Fundsmith , 15 May 2023 ,MTD ,Add 0.09%,1530.21,1292.11
Terry Smith - Fundsmith , 15 May 2023 ,NKE , ,122.64,107.66
Terry Smith - Fundsmith , 15 May 2023 ,GOOGL ,Add 0.02%,103.73,128.41
Terry Smith - Fundsmith , 15 May 2023 ,BF.B ,Add 0.69%,64.27,70.67
Terry Smith - Fundsmith , 15 May 2023 ,CHD ,Add 0.04%,88.41,96.83
Terry Smith - Fundsmith , 15 May 2023 ,AMZN , ,103.29,128.45
Terry Smith - Fundsmith , 15 May 2023 ,OTIS ,Add 0.02%,84.40,89.44
Terry Smith - Fundsmith , 15 May 2023 ,PG ,Add 444.40%,148.69,156.79
Terry Smith - Fundsmith , 15 May 2023 ,AAPL ,Add 185.99%,164.90,192.73
Terry Smith - Fundsmith , 15 May 2023 ,FTNT , ,66.46,74.39
Terry Smith - Fundsmith , 15 May 2023 ,VRSN , ,211.33,208.09
Terry Smith - Fundsmith , 15 May 2023 ,MASI , ,184.54,119.59
Terry Smith - Fundsmith , 15 May 2023 ,MSCI , ,559.69,545.14
Terry Smith - Fundsmith , 15 May 2023 ,IPGP , ,123.31,111.70
Terry Smith - Fundsmith , 15 May 2023 ,CGNX , ,49.55,51.03
Terry Smith - Fundsmith , 15 May 2023 ,VRSK , ,191.86,232.69
Terry Smith - Fundsmith , 15 May 2023 ,EFX , ,202.84,201.98
Terry Smith - Fundsmith , 15 May 2023 ,SABR , ,4.29,3.71
Terry Smith - Fundsmith , 15 May 2023 ,QLYS , ,130.02,135.57
Terry Smith - Fundsmith , 15 May 2023 ,ROL , ,37.53,41.31
Terry Smith - Fundsmith , 15 May 2023 ,IEX , ,231.03,219.35
Terry Smith - Fundsmith , 15 May 2023 ,PAYC , ,304.01,300.85
Terry Smith - Fundsmith , 15 May 2023 ,HD ,Add 0.59%,295.12,328.51
Terry Smith - Fundsmith , 15 May 2023 ,JNJ ,Add 0.60%,155.00,169.93
Terry Smith - Fundsmith , 15 May 2023 ,GGG ,Buy ,73.01,78.49
Terry Smith - Fundsmith , 15 May 2023 ,ZTS ,Add 0.60%,166.44,182.21
Terry Smith - Fundsmith , 15 May 2023 ,MA ,Buy ,363.41,390.52
Terry Smith - Fundsmith , 15 May 2023 ,MAR ,Buy ,166.04,203.47
Terry Smith - Fundsmith , 15 May 2023 ,EW , ,82.77,80.39
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,MU ,Add 10.91%,60.33,68.25
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,KW , ,16.58,16.36
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,BB , ,4.56,4.75
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,OXY ,Add 228.86%,62.42,61.55
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,BAC ,Add 9.71%,28.57,31.19
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,ORLA ,Add 43.51%,4.68,4.43
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,CVX , ,163.10,159.83
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,GOOGL , ,103.66,128.41
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,BABA , ,102.14,95.27
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,CCAP , ,13.62,16.78
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,BEN , ,26.94,28.35
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,INTC ,Add 15.33%,32.65,34.38
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,HP , ,35.75,44.72
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,PFE , ,40.78,35.35
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,MRK , ,106.36,105.76
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,GE , ,95.58,112.10
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,BNS , ,50.30,48.55
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,GM , ,36.65,37.44
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,JNJ , ,154.93,169.93
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,TSM , ,93.01,95.81
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,PRVB,Buy ,24.09,
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,ATHM , ,33.42,30.99
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,QSR , ,67.03,74.14
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,TFII , ,118.81,130.99
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,CIGI , ,104.96,109.26
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,META , ,211.87,314.51
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,OR , ,15.73,14.03
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,IMAX , ,19.17,18.61
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,KKR , ,52.50,58.97
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,MIDD , ,146.48,144.15
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,UA , ,8.52,7.08
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,ATVI ,Reduce 75.27%,85.60,91.69
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,BIL , ,91.83,91.44
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,BN , ,32.58,33.42
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,DOOO , ,77.97,90.66
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,FHN ,Add 40.44%,17.79,13.18
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,SLCA , ,11.92,12.78
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,DENN , ,11.14,10.48
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,DIN , ,67.65,58.96
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,LTRPA , ,0.85,0.72
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,ICD , ,3.23,3.01
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,J , ,117.55,127.52
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,MGM , ,44.41,49.28
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,CP , ,76.73,80.12
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,CVS , ,74.33,76.57
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,MX , ,9.28,9.14
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,DAR , ,58.40,69.15
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,CRDO , ,9.42,15.89
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,GTX , ,7.65,7.89
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,PNM ,Buy ,48.65,44.23
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,DK , ,22.94,28.01
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,FNF ,Reduce 30.75%,34.91,39.12
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,TSAT , ,8.42,9.07
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,LBRDK , ,81.66,91.42
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,TGNA , ,16.91,16.85
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,VOO , ,375.71,413.56
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,BAM , ,32.74,32.35
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,BRK.A , ,466000.00,532351.22
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,AXP , ,165.00,166.82
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,DVN , ,50.67,49.80
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,EOG , ,114.50,130.12
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,GNTX , ,28.06,33.73
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,XERS , ,1.62,2.59
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,PXD , ,204.00,228.29
Prem Watsa - Fairfax Financial Holdings , 15 May 2023 ,BNRE , ,32.07,33.38
Francis Chou - Chou Associates , 15 May 2023 ,BRK.A , ,465600.00,532351.22
Francis Chou - Chou Associates , 15 May 2023 ,HTZWW , ,8.88,
Francis Chou - Chou Associates , 15 May 2023 ,BHC , ,8.10,9.33
Francis Chou - Chou Associates , 15 May 2023 ,ALLY , ,25.49,29.17
Francis Chou - Chou Associates , 15 May 2023 ,SYF ,Add 106.90%,29.08,34.15
Francis Chou - Chou Associates , 15 May 2023 ,NAVI ,Buy ,15.99,18.45
Francis Chou - Chou Associates , 15 May 2023 ,C , ,46.88,46.37
Francis Chou - Chou Associates , 15 May 2023 ,LBTYA , ,19.50,18.33
Francis Chou - Chou Associates , 15 May 2023 ,MBI , ,9.26,8.76
Francis Chou - Chou Associates , 15 May 2023 ,BB , ,4.59,4.75
Francis Chou - Chou Associates , 15 May 2023 ,OSTK , ,20.26,37.86
Francis Chou - Chou Associates , 15 May 2023 ,WFC , ,37.36,45.12
Francis Chou - Chou Associates , 15 May 2023 ,CYD , ,7.89,10.80
Francis Chou - Chou Associates , 15 May 2023 ,STLA , ,18.20,19.66
Francis Chou - Chou Associates , 15 May 2023 ,MGA , ,53.60,62.94
Francis Chou - Chou Associates , 15 May 2023 ,RYAAY , ,94.21,99.20
Francis Chou - Chou Associates , 15 May 2023 ,MEOH , ,46.50,43.14
Greg Alexander - Conifer Management , 15 May 2023 ,STLA ,Reduce 12.79%,18.19,19.66
Greg Alexander - Conifer Management , 15 May 2023 ,EQH , ,25.39,28.49
Greg Alexander - Conifer Management , 15 May 2023 ,LAD , ,228.93,303.32
Greg Alexander - Conifer Management , 15 May 2023 ,BLDR ,Reduce 40.00%,88.78,148.78
Greg Alexander - Conifer Management , 15 May 2023 ,GPI ,Add 82.96%,226.42,264.50
Greg Alexander - Conifer Management , 15 May 2023 ,YNDX , ,6.11,18.94
Greg Alexander - Conifer Management , 15 May 2023 ,IMXI ,Reduce 37.50%,25.78,19.44
Greg Alexander - Conifer Management , 15 May 2023 ,RMNI , ,4.12,2.64
Greg Alexander - Conifer Management , 15 May 2023 ,COF , ,96.16,113.35
Greg Alexander - Conifer Management , 15 May 2023 ,EVI , ,19.80,25.70
Greg Alexander - Conifer Management , 15 May 2023 ,CRESW , ,0.28,0.50
David Abrams - Abrams Capital Management , 12 May 2023 ,LAD , ,228.93,303.32
David Abrams - Abrams Capital Management , 12 May 2023 ,META ,Reduce 1.14%,211.94,314.51
David Abrams - Abrams Capital Management , 12 May 2023 ,ABG ,Reduce 0.46%,210.00,225.03
David Abrams - Abrams Capital Management , 12 May 2023 ,TDG , ,737.05,888.22
David Abrams - Abrams Capital Management , 12 May 2023 ,GOOGL , ,103.73,128.41
David Abrams - Abrams Capital Management , 12 May 2023 ,ET , ,12.47,13.15
David Abrams - Abrams Capital Management , 12 May 2023 ,CPNG , ,16.00,17.65
David Abrams - Abrams Capital Management , 12 May 2023 ,UHAL.B , ,51.85,55.73
David Abrams - Abrams Capital Management , 12 May 2023 ,WTW , ,232.38,213.16
David Abrams - Abrams Capital Management , 12 May 2023 ,TPX , ,39.49,43.59
David Abrams - Abrams Capital Management , 12 May 2023 ,CWH , ,20.87,27.39
David Abrams - Abrams Capital Management , 12 May 2023 ,TEVA ,Reduce 50.00%,8.85,9.27
David Abrams - Abrams Capital Management , 12 May 2023 ,CTLP ,Add 132.36%,5.70,7.45
David Abrams - Abrams Capital Management , 12 May 2023 ,UHAL , ,59.65,58.62
David Abrams - Abrams Capital Management , 12 May 2023 ,NUVB , ,1.66,1.84
David Abrams - Abrams Capital Management , 12 May 2023 ,USCB , ,9.89,11.32
Seth Klarman - Baupost Group , 12 May 2023 ,LBTYK , ,20.38,19.47
Seth Klarman - Baupost Group , 12 May 2023 ,GOOG ,Add 46.50%,104.00,128.72
Seth Klarman - Baupost Group , 12 May 2023 ,VSAT , ,33.84,29.48
Seth Klarman - Baupost Group , 12 May 2023 ,QRVO ,Reduce 18.88%,101.57,106.14
Seth Klarman - Baupost Group , 12 May 2023 ,VRTV , ,135.14,141.55
Seth Klarman - Baupost Group , 12 May 2023 ,LSXMK ,Add 8.79%,27.99,32.54
Seth Klarman - Baupost Group , 12 May 2023 ,WBD ,Reduce 18.60%,15.10,12.51
Seth Klarman - Baupost Group , 12 May 2023 ,FIS ,Add 124.67%,54.33,59.68
Seth Klarman - Baupost Group , 12 May 2023 ,LSXMA ,Add 6.51%,28.09,32.58
Seth Klarman - Baupost Group , 12 May 2023 ,EDU ,Reduce 6.47%,38.61,54.09
Seth Klarman - Baupost Group , 12 May 2023 ,WTW ,Reduce 32.96%,232.38,213.16
Seth Klarman - Baupost Group , 12 May 2023 ,SSNC ,Reduce 13.21%,56.47,56.67
Seth Klarman - Baupost Group , 12 May 2023 ,LBTYA , ,19.50,18.33
Seth Klarman - Baupost Group , 12 May 2023 ,TBPH ,Reduce 8.76%,10.85,9.71
Seth Klarman - Baupost Group , 12 May 2023 ,SWKS ,Buy ,117.98,110.70
Seth Klarman - Baupost Group , 12 May 2023 ,JAZZ ,Buy ,146.33,130.23
Seth Klarman - Baupost Group , 12 May 2023 ,FI ,Reduce 73.36%,113.03,124.58
Seth Klarman - Baupost Group , 12 May 2023 ,GTN ,Add 7.12%,8.72,8.97
Seth Klarman - Baupost Group , 12 May 2023 ,HLF ,Reduce 2.29%,16.10,15.95
Seth Klarman - Baupost Group , 12 May 2023 ,GTX , ,7.66,7.89
Seth Klarman - Baupost Group , 12 May 2023 ,ATRA ,Add 12.31%,2.90,2.11
Seth Klarman - Baupost Group , 12 May 2023 ,ADV , ,1.55,2.59
Seth Klarman - Baupost Group , 12 May 2023 ,ATUS ,Add 23.05%,3.42,3.11
Seth Klarman - Baupost Group , 12 May 2023 ,LAD ,Reduce 73.98%,228.93,303.32
Seth Klarman - Baupost Group , 12 May 2023 ,DBRG ,Reduce 61.46%,11.99,15.90
Seth Klarman - Baupost Group , 12 May 2023 ,STX ,Buy ,66.12,65.12
Seth Klarman - Baupost Group , 12 May 2023 ,TMQ ,Reduce 46.54%,0.53,0.52
Seth Klarman - Baupost Group , 12 May 2023 ,FNCH ,Add 98.13%,11.70,7.99
Seth Klarman - Baupost Group , 12 May 2023 ,HZON.U, ,0.00,
Chuck Akre - Akre Capital Management , 12 May 2023 ,MA ,Add 0.06%,363.41,390.52
Chuck Akre - Akre Capital Management , 12 May 2023 ,MCO , ,306.02,343.49
Chuck Akre - Akre Capital Management , 12 May 2023 ,AMT ,Add 0.08%,204.34,190.94
Chuck Akre - Akre Capital Management , 12 May 2023 ,V , ,225.46,237.92
Chuck Akre - Akre Capital Management , 12 May 2023 ,ORLY ,Reduce 0.01%,848.98,918.54
Chuck Akre - Akre Capital Management , 12 May 2023 ,KKR ,Add 0.49%,52.52,58.97
Chuck Akre - Akre Capital Management , 12 May 2023 ,ROP , ,440.69,491.40
Chuck Akre - Akre Capital Management , 12 May 2023 ,BN ,Add 4.72%,32.59,33.42
Chuck Akre - Akre Capital Management , 12 May 2023 ,CSGP , ,68.85,82.24
Chuck Akre - Akre Capital Management , 12 May 2023 ,ADBE ,Reduce 3.27%,385.37,530.98
Chuck Akre - Akre Capital Management , 12 May 2023 ,DHR , ,252.04,258.51
Chuck Akre - Akre Capital Management , 12 May 2023 ,KMX ,Reduce 41.44%,64.28,83.32
Chuck Akre - Akre Capital Management , 12 May 2023 ,BAM , ,32.72,32.35
Chuck Akre - Akre Capital Management , 12 May 2023 ,DBRG ,Add 2.86%,11.99,15.90
Chuck Akre - Akre Capital Management , 12 May 2023 ,GSHD , ,52.20,64.15
Chuck Akre - Akre Capital Management , 12 May 2023 ,BRK.B , ,308.75,351.87
Chuck Akre - Akre Capital Management , 12 May 2023 ,DLTR ,Reduce 0.47%,143.55,151.39
Chuck Akre - Akre Capital Management , 12 May 2023 ,VRSK , ,191.87,232.69
Triple Frond Partners , 12 May 2023 ,CHTR , ,357.61,419.40
Triple Frond Partners , 12 May 2023 ,TDG ,Reduce 11.82%,737.05,888.22
Triple Frond Partners , 12 May 2023 ,V ,Reduce 14.42%,225.46,237.92
Triple Frond Partners , 12 May 2023 ,GOOG , ,104.00,128.72
Triple Frond Partners , 12 May 2023 ,AMZN ,Add 24.31%,103.29,128.45
Triple Frond Partners , 12 May 2023 ,MSFT , ,288.30,327.89
Triple Frond Partners , 12 May 2023 ,MCO ,Reduce 21.74%,306.02,343.49
Triple Frond Partners , 12 May 2023 ,VRSN ,Reduce 1.52%,211.33,208.09
Triple Frond Partners , 12 May 2023 ,LRCX , ,530.12,686.27
Triple Frond Partners , 12 May 2023 ,KKR ,Buy ,52.52,58.97
