date,portfolio_date,manager,stock,ticker,portfolio_percent,shares,recent_activity,reported_price,current_price,value,market_cap,sector,industry,52_week_high,52_week_low,pe_ratio,dividend_yield
2025-06-24,2025-03-31,Charles Bobrinskoy - Ariel Focus Fund,Oracle Corp.,ORCL,4.04,0,,,,,0,Information Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Charles Bobrinskoy - Ariel Focus Fund,Boyd Gaming Corp.,BYD,3.91,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,Charles Bobrinskoy - Ariel Focus Fund,Johnson & Johnson,JNJ,3.86,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Charles Bobrinskoy - Ariel Focus Fund,Labcorp Holdings Inc.,LH,3.84,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Charles Bobrinskoy - Ariel Focus Fund,Goldman Sachs Group,GS,3.5,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Charles Bobrinskoy - Ariel Focus Fund,Bio-Rad Laboratories Inc.,BIO,3.22,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Charles Bobrinskoy - Ariel Focus Fund,Barrick Mining Corp.,B,3.19,0,,,,,0,Materials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Charles Bobrinskoy - Ariel Focus Fund,Schlumberger Ltd.,SLB,3.14,0,,,,,0,Energy,Unknown,0,0,0,0
2025-06-24,2025-03-31,Charles Bobrinskoy - Ariel Focus Fund,Mosaic Co.,MOS,2.94,0,,,,,0,Materials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Charles Bobrinskoy - Ariel Focus Fund,First Amer'n Corp.,FAF,2.93,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Charles Bobrinskoy - Ariel Focus Fund,Madison Square Garden Sports Corp.,MSGS,2.62,0,,,,,0,Communication Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,Charles Bobrinskoy - Ariel Focus Fund,Core Laboratories Inc.,CLB,2.46,0,,,,,0,Materials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Charles Bobrinskoy - Ariel Focus Fund,Madison Square Garden Entertainment Corp.,MSGE,2.26,0,,,,,0,Communication Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,Charles Bobrinskoy - Ariel Focus Fund,BorgWarner Inc.,BWA,1.48,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,Charles Bobrinskoy - Ariel Focus Fund,ZimVie Inc.,ZIMV,1.33,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,Meta Platforms Inc.,META,16.18,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,Microsoft Corp.,MSFT,8.81,0,,,,,0,Information Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,Sea Ltd,SE,7.87,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,Alphabet Inc.,GOOGL,5.99,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,Amazon.com Inc.,AMZN,4.71,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,Take-Two Interactive Software,TTWO,4.55,0,,,,,0,Information Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,NVIDIA Corp.,NVDA,4.47,0,,,,,0,Information Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,Eli Lilly & Co.,LLY,4.15,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,Apollo Global Management,APO,3.2,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,Flutter Entertainment Plc,FLUT,2.81,0,,,,,0,Consumer Cyclical,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,Taiwan Semiconductor S.A.,TSM,2.65,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,Spotify Technology S.A.,SPOT,2.61,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,Veeva Systems Inc.,VEEV,2.11,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,Pinduoduo Inc.,PDD,1.97,0,,,,,0,Consumer Goods,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,ServiceNow Inc.,NOW,1.74,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,Applovin Corp.,APP,1.66,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,Workday Inc.,WDAY,1.65,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,Corpay Inc.,CPAY,1.64,0,,,,,0,Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,Grab Holdings Ltd   Cl A,GRAB,1.58,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,Sherwin-Williams,SHW,1.58,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,DoorDash Inc.,DASH,1.51,0,,,,,0,Communication Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,Broadcom Inc.,AVGO,1.43,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,Zillow Group Inc.,Z,1.34,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,Reddit Inc Cl A,RDDT,1.28,0,,,,,0,Communication Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,Zscaler Inc.,ZS,1.25,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,Ge Vernova Inc,GEV,1.21,0,,,,,0,Utilities,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,Lam Research,LRCX,1.21,0,,,,,0,Information Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,CrowdStrike Holdings Inc.,CRWD,1.19,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,Coupang Inc.,CPNG,1.1,0,,,,,0,Consumer Cyclical,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,CoStar Group Inc.,CSGP,0.97,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,Liberty Media Corp Formula One Series C,FWONK,0.91,0,,,,,0,Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,United Health Group Inc.,UNH,0.86,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,Procore Technologies Inc.,PCOR,0.58,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,Elastic NV,ESTC,0.57,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,Applied Materials,AMAT,0.49,0,,,,,0,Information Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,Servicetitan Inc A,TTAN,0.47,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,Nu Holdings Ltd,NU,0.42,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,Block Inc.,XYZ,0.39,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,Novo Nordisk A S,NVO,0.33,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,Zillow Group Inc. CL A,ZG,0.23,0,,,,,0,Communication Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,AiHuiShou International Co. Ltd. ADS,RERE,0.13,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,Zkh Group Ltd,ZKH,0.1,0,,,,,0,Consumer Cyclical,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,JD.com Inc.,JD,0.05,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,Uber Technologies Inc.,UBER,0.04,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chase Coleman - Tiger Global Management,Pony Ai Inc,PONY,0.01,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chris Hohn - TCI Fund Management,GE Aerospace,GE,21.95,0,,,,,0,Industrials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chris Hohn - TCI Fund Management,Microsoft Corp.,MSFT,14.97,0,,,,,0,Information Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chris Hohn - TCI Fund Management,Moody's Corp.,MCO,14.13,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chris Hohn - TCI Fund Management,Visa Inc.,V,13.44,0,,,,,0,Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chris Hohn - TCI Fund Management,S&P Global Inc.,SPGI,12.14,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chris Hohn - TCI Fund Management,Canadian Pacific Kansas City,CP,8.89,0,,,,,0,Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chris Hohn - TCI Fund Management,Canadian Natl Railway Co.,CNI,6.04,0,,,,,0,Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chris Hohn - TCI Fund Management,Alphabet Inc. CL C,GOOG,4.99,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chris Hohn - TCI Fund Management,Ferrovial Se,FER,1.99,0,,,,,0,Industrials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Chris Hohn - TCI Fund Management,Alphabet Inc.,GOOGL,1.46,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Bloomstran - Semper Augustus,Berkshire Hathaway CL B,BRK.B,20.55,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Bloomstran - Semper Augustus,Berkshire Hathaway CL A,BRK.A,14.93,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Bloomstran - Semper Augustus,Dollar General,DG,12.86,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Bloomstran - Semper Augustus,Kinross Gold Corp.,KGC,9.16,0,,,,,0,Materials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Bloomstran - Semper Augustus,Dollar Tree Inc.,DLTR,5.97,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Bloomstran - Semper Augustus,Newmont Corp.,NEM,5.16,0,,,,,0,Materials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Bloomstran - Semper Augustus,Valero Energy,VLO,4.06,0,,,,,0,Energy,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Bloomstran - Semper Augustus,Starbucks Corp.,SBUX,3.66,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Bloomstran - Semper Augustus,Paramount Global CL B,PARA,3.15,0,,,,,0,Communication Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Bloomstran - Semper Augustus,Olin Corp.,OLN,2.75,0,,,,,0,Materials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Bloomstran - Semper Augustus,Alaska Air Group,ALK,2.74,0,,,,,0,Industrials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Bloomstran - Semper Augustus,Walt Disney Co.,DIS,2.22,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Bloomstran - Semper Augustus,Equinor ASA,EQNR,2.09,0,,,,,0,Energy,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Bloomstran - Semper Augustus,Cummins Inc.,CMI,2.02,0,,,,,0,Industrials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Bloomstran - Semper Augustus,HF Sinclair Corp.,DINO,1.59,0,,,,,0,Materials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Bloomstran - Semper Augustus,Exxon Mobil Corp.,XOM,1.08,0,,,,,0,Energy,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Bloomstran - Semper Augustus,Five Below Inc.,FIVE,0.95,0,,,,,0,Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Bloomstran - Semper Augustus,Travelers Companies Inc.,TRV,0.86,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Bloomstran - Semper Augustus,Costco Co.,COST,0.65,0,,,,,0,Consumer Staples,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Bloomstran - Semper Augustus,Merck & Co.,MRK,0.64,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Bloomstran - Semper Augustus,NXP Semiconductors NV,NXPI,0.42,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Bloomstran - Semper Augustus,NIKE Inc.,NKE,0.37,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Bloomstran - Semper Augustus,GE Aerospace,GE,0.32,0,,,,,0,Industrials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Bloomstran - Semper Augustus,Coca Cola Co.,KO,0.25,0,,,,,0,Consumer Staples,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Bloomstran - Semper Augustus,American Express,AXP,0.19,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Bloomstran - Semper Augustus,Ge Vernova Inc,GEV,0.18,0,,,,,0,Utilities,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Bloomstran - Semper Augustus,Chevron Corp.,CVX,0.17,0,,,,,0,Energy,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Bloomstran - Semper Augustus,Ishares 0 3 Month Treasury B,SGOV,0.17,0,,,,,0,Super Investor Stats:,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Bloomstran - Semper Augustus,SEACOR Marine Holdings Inc.,SMHI,0.17,0,,,,,0,Energy,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Bloomstran - Semper Augustus,SPDR Gold Minishares Trust,GLDM,0.16,0,,,,,0,Super Investor Stats:,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Bloomstran - Semper Augustus,Apple Inc.,AAPL,0.15,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Bloomstran - Semper Augustus,Ovintiv Inc.,OVV,0.11,0,,,,,0,Materials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Bloomstran - Semper Augustus,Sprott Physical Gold Trust,PHYS,0.09,0,,,,,0,Super Investor Stats:,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Bloomstran - Semper Augustus,GE HealthCare Technologies Inc.,GEHC,0.06,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Bloomstran - Semper Augustus,Shell plc,SHEL,0.06,0,,,,,0,Materials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Bloomstran - Semper Augustus,Synchrony Financial,SYF,0.04,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Capital One Financial,COF,9.3,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Meta Platforms Inc.,META,7.34,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Berkshire Hathaway CL A,BRK.A,7.17,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,CVS Health Corp.,CVS,4.51,0,,,,,0,Consumer Staples,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Applied Materials,AMAT,4.18,0,,,,,0,Information Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Markel Group Inc.,MKL,4.0,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Amazon.com Inc.,AMZN,3.86,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,U.S. Bancorp,USB,3.62,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Humana Inc.,HUM,3.56,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,MGM Resorts International,MGM,3.56,0,,,,,0,Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Wells Fargo,WFC,3.5,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Viatris Inc.,VTRS,3.26,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Cigna Group,CI,2.72,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Alphabet Inc.,GOOGL,2.71,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Texas Instruments,TXN,2.52,0,,,,,0,Information Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Teck Resources,TECK,2.35,0,,,,,0,Materials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Quest Diagnostics,DGX,2.33,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Solventum Corp,SOLV,2.32,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Berkshire Hathaway CL B,BRK.B,2.08,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Chubb Limited,CB,1.89,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Trip.com Group Ltd,TCOM,1.78,0,,,,,0,Consumer Cyclical,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Tyson Foods,TSN,1.72,0,,,,,0,Consumer Staples,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Owens Corning,OC,1.47,0,,,,,0,Industrial Goods,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Restaurant Brands International,QSR,1.3,0,,,,,0,Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,AGCO Corp.,AGCO,1.08,0,,,,,0,Industrials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Bank of New York Mellon Corp.,BK,0.92,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,JPMorgan Chase & Co.,JPM,0.9,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,ConocoPhillips,COP,0.85,0,,,,,0,Energy,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Davis Select Us Equity ETF,DUSA,0.83,0,,,,,0,Super Investor Stats:,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Coupang Inc.,CPNG,0.74,0,,,,,0,Consumer Cyclical,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,IAC Inc.,IAC,0.7,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Alphabet Inc. CL C,GOOG,0.58,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Full Truck Alliance  Spn ADR,YMM,0.58,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Fifth Third Bancorp,FITB,0.56,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Microsoft Corp.,MSFT,0.56,0,,,,,0,Information Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Davis Select International,DINT,0.52,0,,,,,0,Super Investor Stats:,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,PNC Financial Services,PNC,0.5,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Davis Select Financial ETF,DFNL,0.48,0,,,,,0,Super Investor Stats:,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Darling Ingredients Inc.,DAR,0.45,0,,,,,0,Industrial Goods,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,American Express,AXP,0.42,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Davis Select Worldwide ETF,DWLD,0.42,0,,,,,0,Super Investor Stats:,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Sea Ltd,SE,0.39,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,NetEase.com Inc.,NTES,0.35,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Loews Corp.,L,0.32,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Bank of America Corp.,BAC,0.28,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Applovin Corp.,APP,0.25,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Bank of N.T. Butterfield & Son Ltd,NTB,0.24,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,WESCO International Inc.,WCC,0.23,0,,,,,0,Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,KE Holdings Inc.,BEKE,0.22,0,,,,,0,Real Estate,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Rocket Companies Inc.,RKT,0.22,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,RenaissanceRe Holdings Ltd.,RNR,0.2,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Johnson Controls Intl. plc,JCI,0.19,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Vale SA,VALE,0.16,0,,,,,0,Materials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,United Health Group Inc.,UNH,0.15,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Charles Schwab Corp.,SCHW,0.13,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,SAP SE,SAP,0.12,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,American Tower Corp.,AMT,0.11,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Oracle Corp.,ORCL,0.11,0,,,,,0,Information Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Prologis Inc.,PLD,0.11,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Ventas Inc.,VTR,0.1,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Noah Holdings Ltd,NOAH,0.09,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Public Storage,PSA,0.09,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Clear Secure Inc.,YOU,0.09,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Alexandria RE Equities Inc.,ARE,0.08,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,BXP Inc.,BXP,0.08,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Cousins Properties,CUZ,0.08,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Everest Group Ltd,EG,0.08,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,JD.com Inc.,JD,0.08,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Rexford Industrial Realty Inc.,REXR,0.08,0,,,,,0,Real Estate,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,AvalonBay Communities,AVB,0.07,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Brixmor Property Group Inc.,BRX,0.07,0,,,,,0,Real Estate,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Equinix Inc.,EQIX,0.07,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Simon Property Group Inc.,SPG,0.07,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,Digital Realty Trust Inc.,DLR,0.06,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Christopher Davis - Davis Advisors,American Homes 4 Rent,AMH,0.05,0,,,,,0,Financials,Unknown,0,0,0,0
