ticker,total_activities,managers_holding,total_buy_impact,total_sell_impact,net_activity_score,avg_portfolio_impact,days_tracked,recent_activity_count,recent_net_activity,performance_category,period_start,period_end,top_3_managers
JD,49,12,0.0,0.0,0.0,3.7683673469387755,0,49,0.0,Neutral,2025-07-07,2025-07-07,Tiger Global Management; Conifer Management; ShawSpring Partners
GTYH-OLD,2,1,0.0,0.0,0.0,1.405,0,2,0.0,Neutral,2025-07-07,2025-07-07,Conifer Management
RMNI,2,1,0.0,0.0,0.0,0.9550000000000001,0,2,0.0,Neutral,2025-07-07,2025-07-07,Conifer Management
LMACU,2,1,0.0,0.0,0.0,0.7150000000000001,0,2,0.0,Neutral,2025-07-07,2025-07-07,Conifer Management
JTKWY,3,2,0.0,0.0,0.0,1.82,0,3,0.0,Neutral,2025-07-07,2025-07-07,FPA Crescent Fund; Conifer Management
BMCH,5,1,0.0,0.0,0.0,3.406,0,5,0.0,Neutral,2025-07-07,2025-07-07,Conifer Management
SAIL-OLD,3,1,0.0,0.0,0.0,3.3666666666666667,0,3,0.0,Neutral,2025-07-07,2025-07-07,Conifer Management
BOOT,2,1,0.0,0.0,0.0,1.41,0,2,0.0,Neutral,2025-07-07,2025-07-07,Conifer Management
ANGI,11,2,0.0,0.0,0.0,4.117272727272728,0,11,0.0,Neutral,2025-07-07,2025-07-07,ShawSpring Partners; Conifer Management
GTT,1,1,0.0,0.0,0.0,0.54,0,1,0.0,Neutral,2025-07-07,2025-07-07,Conifer Management
INDV,3,1,0.0,0.0,0.0,0.9066666666666666,0,3,0.0,Neutral,2025-07-07,2025-07-07,Oaktree Capital Management
NOK,6,2,0.0,0.0,0.0,2.065,0,6,0.0,Neutral,2025-07-07,2025-07-07,Chou Associates; Oaktree Capital Management
TAC,1,1,0.0,0.0,0.0,1.29,0,1,0.0,Neutral,2025-07-07,2025-07-07,Oaktree Capital Management
GRAB,5,3,0.0,0.0,0.0,0.77,0,5,0.0,Neutral,2025-07-07,2025-07-07,Tiger Global Management; Oaktree Capital Management; Third Point
ITUB,3,1,0.0,0.0,0.0,0.92,0,3,0.0,Neutral,2025-07-07,2025-07-07,Oaktree Capital Management
BILI,6,2,0.0,0.0,0.0,1.4916666666666665,0,6,0.0,Neutral,2025-07-07,2025-07-07,Oaktree Capital Management; Lone Pine Capital
EC,1,1,0.0,0.0,0.0,0.82,0,1,0.0,Neutral,2025-07-07,2025-07-07,Oaktree Capital Management
BEKE,9,5,0.0,0.0,0.0,1.0233333333333334,0,9,0.0,Neutral,2025-07-07,2025-07-07,Viking Global Investors; Appaloosa Management; Oaktree Capital Management
INFN-OLD,1,1,0.0,0.0,0.0,3.69,0,1,0.0,Neutral,2025-07-07,2025-07-07,Oaktree Capital Management
SNRE,4,2,0.0,0.0,0.0,2.165,0,4,0.0,Neutral,2025-07-07,2025-07-07,Baupost Group; Oaktree Capital Management
TCOM,7,4,0.0,0.0,0.0,2.8628571428571425,0,7,0.0,Neutral,2025-07-07,2025-07-07,Scion Asset Management; Cantillon Capital Management; Davis Advisors
YUMC,3,2,0.0,0.0,0.0,2.296666666666667,0,3,0.0,Neutral,2025-07-07,2025-07-07,RV Capital GmbH; Oaktree Capital Management
INFY,5,2,0.0,0.0,0.0,0.892,0,5,0.0,Neutral,2025-07-07,2025-07-07,Causeway Capital Management; Oaktree Capital Management
NTES,4,3,0.0,0.0,0.0,1.2049999999999998,0,4,0.0,Neutral,2025-07-07,2025-07-07,Oaktree Capital Management; Causeway Capital Management; Lone Pine Capital
ENLC-OLD,2,1,0.0,0.0,0.0,0.74,0,2,0.0,Neutral,2025-07-07,2025-07-07,Oaktree Capital Management
PDD,30,9,0.0,0.0,0.0,2.626333333333333,0,30,0.0,Neutral,2025-07-07,2025-07-07,Punch Card Management; RV Capital GmbH; Appaloosa Management
CBL,2,1,0.0,0.0,0.0,0.8400000000000001,0,2,0.0,Neutral,2025-07-07,2025-07-07,Oaktree Capital Management
FCX,16,6,0.0,0.0,0.0,1.44625,0,16,0.0,Neutral,2025-07-07,2025-07-07,Appaloosa Management; Sound Shore; Icahn Capital Management
TLN,5,4,0.0,0.0,0.0,1.5,0,5,0.0,Neutral,2025-07-07,2025-07-07,Third Point; Lone Pine Capital; Oaktree Capital Management
BBD,3,1,0.0,0.0,0.0,0.7566666666666667,0,3,0.0,Neutral,2025-07-07,2025-07-07,Oaktree Capital Management
JOYY,1,1,0.0,0.0,0.0,0.6,0,1,0.0,Neutral,2025-07-07,2025-07-07,Oaktree Capital Management
LBTYA,14,6,0.0,0.0,0.0,1.212142857142857,0,14,0.0,Neutral,2025-07-07,2025-07-07,Greenlight Capital; Chou Associates; Oaktree Capital Management
BZ,6,2,0.0,0.0,0.0,0.8450000000000001,0,6,0.0,Neutral,2025-07-07,2025-07-07,Oaktree Capital Management; Tiger Global Management
TRMD,3,1,0.0,0.0,0.0,2.9933333333333336,0,3,0.0,Neutral,2025-07-07,2025-07-07,Oaktree Capital Management
SBLK,9,2,0.0,0.0,0.0,2.46,0,9,0.0,Neutral,2025-07-07,2025-07-07,Oaktree Capital Management; Scion Asset Management
VALE,3,2,0.0,0.0,0.0,1.51,0,3,0.0,Neutral,2025-07-07,2025-07-07,Miller Value Partners; Oaktree Capital Management
RWAY,2,1,0.0,0.0,0.0,1.065,0,2,0.0,Neutral,2025-07-07,2025-07-07,Oaktree Capital Management
IBN,16,5,0.0,0.0,0.0,1.42375,0,16,0.0,Neutral,2025-07-07,2025-07-07,Egerton Capital; Oaktree Capital Management; Causeway Capital Management
EGLE-OLD,3,1,0.0,0.0,0.0,1.593333333333333,0,3,0.0,Neutral,2025-07-07,2025-07-07,Oaktree Capital Management
BIDU,26,9,0.0,0.0,0.0,2.8665384615384615,0,26,0.0,Neutral,2025-07-07,2025-07-07,Punch Card Management; TCI Fund Management; Cantillon Capital Management
NMIH,2,1,0.0,0.0,0.0,1.33,0,2,0.0,Neutral,2025-07-07,2025-07-07,Oaktree Capital Management
LI,9,3,0.0,0.0,0.0,1.268888888888889,0,9,0.0,Neutral,2025-07-07,2025-07-07,Tiger Global Management; Oaktree Capital Management; Viking Global Investors
ALVO,4,1,0.0,0.0,0.0,0.7925,0,4,0.0,Neutral,2025-07-07,2025-07-07,Oaktree Capital Management
FTAI,2,1,0.0,0.0,0.0,0.775,0,2,0.0,Neutral,2025-07-07,2025-07-07,Oaktree Capital Management
AMX,5,3,0.0,0.0,0.0,0.67,0,5,0.0,Neutral,2025-07-07,2025-07-07,Akre Capital Management; Bill & Melinda Gates Foundation Trust; Oaktree Capital Management
HTHT,2,2,0.0,0.0,0.0,2.705,0,2,0.0,Neutral,2025-07-07,2025-07-07,RV Capital GmbH; Oaktree Capital Management
VST,34,7,0.0,0.0,0.0,1.839705882352941,0,34,0.0,Neutral,2025-07-07,2025-07-07,Oaktree Capital Management; Sound Shore; Appaloosa Management
FYBR,1,1,0.0,0.0,0.0,0.77,0,1,0.0,Neutral,2025-07-07,2025-07-07,Oaktree Capital Management
DQ,2,1,0.0,0.0,0.0,0.7,0,2,0.0,Neutral,2025-07-07,2025-07-07,Oaktree Capital Management
BAP,3,2,0.0,0.0,0.0,1.07,0,3,0.0,Neutral,2025-07-07,2025-07-07,Oaktree Capital Management; Causeway Capital Management
SQM,2,1,0.0,0.0,0.0,0.615,0,2,0.0,Neutral,2025-07-07,2025-07-07,Oaktree Capital Management
GTX,5,2,0.0,0.0,0.0,2.45,0,5,0.0,Neutral,2025-07-07,2025-07-07,Oaktree Capital Management; Baupost Group
HTZ,17,4,0.0,0.0,0.0,1.3488235294117645,0,17,0.0,Neutral,2025-07-07,2025-07-07,Icahn Capital Management; Oaktree Capital Management; Fairholme Capital
PCG,45,7,0.0,0.0,0.0,2.7317777777777774,0,45,0.0,Neutral,2025-07-07,2025-07-07,Abrams Capital Management; Oaktree Capital Management; Baupost Group
STR,1,1,0.0,0.0,0.0,4.94,0,1,0.0,Neutral,2025-07-07,2025-07-07,Oaktree Capital Management
BRY,1,1,0.0,0.0,0.0,0.51,0,1,0.0,Neutral,2025-07-07,2025-07-07,Oaktree Capital Management
CIVI,4,2,0.0,0.0,0.0,0.9624999999999999,0,4,0.0,Neutral,2025-07-07,2025-07-07,Oaktree Capital Management; Greenlight Capital
STR-OLD,2,1,0.0,0.0,0.0,3.87,0,2,0.0,Neutral,2025-07-07,2025-07-07,Oaktree Capital Management
CHKEL,3,2,0.0,0.0,0.0,0.6433333333333334,0,3,0.0,Neutral,2025-07-07,2025-07-07,Appaloosa Management; Oaktree Capital Management
PBR,1,1,0.0,0.0,0.0,0.72,0,1,0.0,Neutral,2025-07-07,2025-07-07,Oaktree Capital Management
APP,9,3,0.0,0.0,0.0,3.6877777777777774,0,9,0.0,Neutral,2025-07-07,2025-07-07,Lone Pine Capital; Tiger Global Management; Dorsey Asset Management
ASML,19,7,0.0,0.0,0.0,1.861578947368421,0,19,0.0,Neutral,2025-07-07,2025-07-07,Triple Frond Partners; Dorsey Asset Management; Lone Pine Capital
INTU,59,10,0.0,0.0,0.0,1.7618644067796612,0,59,0.0,Neutral,2025-07-07,2025-07-07,Lindsell Train; ShawSpring Partners; Fundsmith
FLUT,18,10,0.0,0.0,0.0,2.572222222222222,0,18,0.0,Neutral,2025-07-07,2025-07-07,AKO Capital; Egerton Capital; Lone Pine Capital
CVNA,54,9,0.0,0.0,0.0,4.208333333333333,0,54,0.0,Neutral,2025-07-07,2025-07-07,CAS Investment Partners; Oakcliff Capital; ShawSpring Partners
TOL,2,2,0.0,0.0,0.0,2.21,0,2,0.0,Neutral,2025-07-07,2025-07-07,Lone Pine Capital; Greenhaven Associates
CDNS,10,5,0.0,0.0,0.0,1.215,0,10,0.0,Neutral,2025-07-07,2025-07-07,Lone Pine Capital; Jensen Investment Management; AKO Capital
WING,1,1,0.0,0.0,0.0,0.89,0,1,0.0,Neutral,2025-07-07,2025-07-07,Lone Pine Capital
LLY,13,6,0.0,0.0,0.0,2.076923076923077,0,13,0.0,Neutral,2025-07-07,2025-07-07,Tiger Global Management; Egerton Capital; Polen Capital Management
PM,27,6,0.0,0.0,0.0,1.494074074074074,0,27,0.0,Neutral,2025-07-07,2025-07-07,Maverick Capital; Viking Global Investors; Tweedy Browne Value Fund
PTC,4,1,0.0,0.0,0.0,1.7275,0,4,0.0,Neutral,2025-07-07,2025-07-07,Lone Pine Capital
SPOT,28,5,0.0,0.0,0.0,2.5889285714285712,0,28,0.0,Neutral,2025-07-07,2025-07-07,ValueAct Capital; Lone Pine Capital; Tiger Global Management
CEG,18,6,0.0,0.0,0.0,1.905555555555556,0,18,0.0,Neutral,2025-07-07,2025-07-07,Appaloosa Management; Sound Shore; Torray Funds
HWM,11,4,0.0,0.0,0.0,1.1500000000000001,0,11,0.0,Neutral,2025-07-07,2025-07-07,FPA Crescent Fund; Lone Pine Capital; Baupost Group
XYZ,45,8,0.0,0.0,0.0,2.4859999999999998,0,45,0.0,Neutral,2025-07-07,2025-07-07,Third Point; Tiger Global Management; ShawSpring Partners
SBUX,52,12,0.0,0.0,0.0,2.254230769230769,0,52,0.0,Neutral,2025-07-07,2025-07-07,Hillman Value Fund; Lone Pine Capital; Jensen Investment Management
GEV,9,4,0.0,0.0,0.0,1.3966666666666667,0,9,0.0,Neutral,2025-07-07,2025-07-07,Tiger Global Management; Lone Pine Capital; Viking Global Investors
ARES,2,1,0.0,0.0,0.0,1.13,0,2,0.0,Neutral,2025-07-07,2025-07-07,Lone Pine Capital
BBWI,24,5,0.0,0.0,0.0,2.162916666666667,0,24,0.0,Neutral,2025-07-07,2025-07-07,Lone Pine Capital; Third Point; Egerton Capital
MCK,32,7,0.0,0.0,0.0,1.6378125,0,32,0.0,Neutral,2025-07-07,2025-07-07,Scion Asset Management; Viking Global Investors; Hancock Classic Value
AVDX,1,1,0.0,0.0,0.0,0.5,0,1,0.0,Neutral,2025-07-07,2025-07-07,Lone Pine Capital
DKS,8,2,0.0,0.0,0.0,1.44375,0,8,0.0,Neutral,2025-07-07,2025-07-07,Lone Pine Capital; Appaloosa Management
EPAM,8,2,0.0,0.0,0.0,1.36875,0,8,0.0,Neutral,2025-07-07,2025-07-07,Viking Global Investors; Lone Pine Capital
HDB,13,3,0.0,0.0,0.0,1.43,0,13,0.0,Neutral,2025-07-07,2025-07-07,Viking Global Investors; Egerton Capital; Lone Pine Capital
TDG,85,9,0.0,0.0,0.0,2.1598823529411764,0,85,0.0,Neutral,2025-07-07,2025-07-07,Triple Frond Partners; Oakcliff Capital; Abrams Capital Management
BILL,7,1,0.0,0.0,0.0,1.56,0,7,0.0,Neutral,2025-07-07,2025-07-07,Lone Pine Capital
SGI,18,5,0.0,0.0,0.0,1.9050000000000002,0,18,0.0,Neutral,2025-07-07,2025-07-07,Abrams Capital Management; Greenlight Capital; Sound Shore
FND,6,2,0.0,0.0,0.0,1.195,0,6,0.0,Neutral,2025-07-07,2025-07-07,Giverny Capital; Lone Pine Capital
RH,10,4,0.0,0.0,0.0,1.4709999999999999,0,10,0.0,Neutral,2025-07-07,2025-07-07,Lone Pine Capital; Viking Global Investors; Third Point
V,139,20,0.0,0.0,0.0,2.0475539568345322,0,139,0.0,Neutral,2025-07-07,2025-07-07,Wedgewood Partners; Triple Frond Partners; TCI Fund Management
MRNA,5,1,0.0,0.0,0.0,2.4419999999999997,0,5,0.0,Neutral,2025-07-07,2025-07-07,Lone Pine Capital
VAL,15,5,0.0,0.0,0.0,3.3446666666666665,0,15,0.0,Neutral,2025-07-07,2025-07-07,Pabrai Investments; Greenlight Capital; Third Avenue Management
MQ,2,1,0.0,0.0,0.0,0.775,0,2,0.0,Neutral,2025-07-07,2025-07-07,Lone Pine Capital
EQT,21,4,0.0,0.0,0.0,1.4438095238095237,0,21,0.0,Neutral,2025-07-07,2025-07-07,Appaloosa Management; Sound Shore; Third Point
NOW,25,4,0.0,0.0,0.0,1.6,0,25,0.0,Neutral,2025-07-07,2025-07-07,Lone Pine Capital; Tiger Global Management; Polen Capital Management
TEAM,13,3,0.0,0.0,0.0,1.6376923076923076,0,13,0.0,Neutral,2025-07-07,2025-07-07,Tiger Global Management; Lone Pine Capital; Viking Global Investors
SHOP,27,6,0.0,0.0,0.0,2.0444444444444447,0,27,0.0,Neutral,2025-07-07,2025-07-07,Lone Pine Capital; Polen Capital Management; Greenlea Lane Capital
MTCH,24,6,0.0,0.0,0.0,2.248333333333333,0,24,0.0,Neutral,2025-07-07,2025-07-07,ShawSpring Partners; Lone Pine Capital; Sound Shore
SNAP,7,2,0.0,0.0,0.0,2.3628571428571425,0,7,0.0,Neutral,2025-07-07,2025-07-07,Lone Pine Capital; Egerton Capital
DASH,23,5,0.0,0.0,0.0,1.4017391304347826,0,23,0.0,Neutral,2025-07-07,2025-07-07,Lone Pine Capital; Maverick Capital; Tiger Global Management
DDOG,13,3,0.0,0.0,0.0,1.6684615384615382,0,13,0.0,Neutral,2025-07-07,2025-07-07,Tiger Global Management; Lone Pine Capital; Viking Global Investors
VSCO,13,5,0.0,0.0,0.0,1.506153846153846,0,13,0.0,Neutral,2025-07-07,2025-07-07,Makaira Partners; Sound Shore; Lone Pine Capital
FTCHQ,17,3,0.0,0.0,0.0,1.071764705882353,0,17,0.0,Neutral,2025-07-07,2025-07-07,Patient Capital Management; Lone Pine Capital; Miller Value Partners
HUBS,12,3,0.0,0.0,0.0,2.4616666666666664,0,12,0.0,Neutral,2025-07-07,2025-07-07,Greenlea Lane Capital; Lone Pine Capital; Tiger Global Management
SNOW,25,6,0.0,0.0,0.0,1.6148000000000002,0,25,0.0,Neutral,2025-07-07,2025-07-07,Tiger Global Management; ShawSpring Partners; Maverick Capital
CFLT,7,2,0.0,0.0,0.0,0.8928571428571429,0,7,0.0,Neutral,2025-07-07,2025-07-07,Lone Pine Capital; Tiger Global Management
TWTR-OLD,25,7,0.0,0.0,0.0,3.4488000000000003,0,25,0.0,Neutral,2025-07-07,2025-07-07,Appaloosa Management; Greenlight Capital; Greenlea Lane Capital
COUP-OLD,9,3,0.0,0.0,0.0,1.1666666666666667,0,9,0.0,Neutral,2025-07-07,2025-07-07,Lone Pine Capital; Tiger Global Management; Third Point
DXCM,9,2,0.0,0.0,0.0,1.2644444444444443,0,9,0.0,Neutral,2025-07-07,2025-07-07,Lone Pine Capital; Tiger Global Management
STNE,7,2,0.0,0.0,0.0,1.157142857142857,0,7,0.0,Neutral,2025-07-07,2025-07-07,Lone Pine Capital; Egerton Capital
ASND,2,1,0.0,0.0,0.0,0.655,0,2,0.0,Neutral,2025-07-07,2025-07-07,Lone Pine Capital
GPN,25,6,0.0,0.0,0.0,2.1292,0,25,0.0,Neutral,2025-07-07,2025-07-07,Weitz Large Cap Equity Fund; Lone Pine Capital; Hancock Classic Value
FIGS,1,1,0.0,0.0,0.0,0.69,0,1,0.0,Neutral,2025-07-07,2025-07-07,Lone Pine Capital
MELI,13,2,0.0,0.0,0.0,1.4746153846153844,0,13,0.0,Neutral,2025-07-07,2025-07-07,Lone Pine Capital; Egerton Capital
BPMC,2,1,0.0,0.0,0.0,1.03,0,2,0.0,Neutral,2025-07-07,2025-07-07,Lone Pine Capital
ARGX,2,1,0.0,0.0,0.0,0.56,0,2,0.0,Neutral,2025-07-07,2025-07-07,Lone Pine Capital
MDB,4,2,0.0,0.0,0.0,1.055,0,4,0.0,Neutral,2025-07-07,2025-07-07,Tiger Global Management; Lone Pine Capital
DOCU,7,2,0.0,0.0,0.0,1.9142857142857141,0,7,0.0,Neutral,2025-07-07,2025-07-07,Tiger Global Management; Lone Pine Capital
FOLD,2,1,0.0,0.0,0.0,0.56,0,2,0.0,Neutral,2025-07-07,2025-07-07,Lone Pine Capital
DAY,3,1,0.0,0.0,0.0,1.45,0,3,0.0,Neutral,2025-07-07,2025-07-07,Lone Pine Capital
ZM,8,3,0.0,0.0,0.0,2.8825000000000003,0,8,0.0,Neutral,2025-07-07,2025-07-07,Tiger Global Management; Lone Pine Capital; Scion Asset Management
DFS-OLD,9,4,0.0,0.0,0.0,2.108888888888889,0,9,0.0,Neutral,2025-07-07,2025-07-07,Third Point; Maverick Capital; Brave Warrior Advisors
CP,55,8,0.0,0.0,0.0,3.0301818181818185,0,55,0.0,Neutral,2025-07-07,2025-07-07,Causeway Capital Management; Egerton Capital; TCI Fund Management
LKNCY,3,1,0.0,0.0,0.0,1.5833333333333333,0,3,0.0,Neutral,2025-07-07,2025-07-07,Lone Pine Capital
ARNC-OLD,7,2,0.0,0.0,0.0,1.7014285714285715,0,7,0.0,Neutral,2025-07-07,2025-07-07,FPA Crescent Fund; Lone Pine Capital
UAA,7,3,0.0,0.0,0.0,1.441428571428571,0,7,0.0,Neutral,2025-07-07,2025-07-07,Fairfax Financial Holdings; AKO Capital; Lone Pine Capital
CHWY,2,1,0.0,0.0,0.0,0.7949999999999999,0,2,0.0,Neutral,2025-07-07,2025-07-07,Lone Pine Capital
UNP,31,9,0.0,0.0,0.0,1.7851612903225809,0,31,0.0,Neutral,2025-07-07,2025-07-07,Egerton Capital; TCI Fund Management; Giverny Capital
DPZ,12,3,0.0,0.0,0.0,3.7583333333333333,0,12,0.0,Neutral,2025-07-07,2025-07-07,Makaira Partners; Pershing Square Capital Management; Lone Pine Capital
HLF,17,6,0.0,0.0,0.0,1.9017647058823528,0,17,0.0,Neutral,2025-07-07,2025-07-07,Icahn Capital Management; Patient Capital Management; Baupost Group
MO,11,6,0.0,0.0,0.0,1.8127272727272725,0,11,0.0,Neutral,2025-07-07,2025-07-07,Torray Funds; Appaloosa Management; Egerton Capital
ILMN,10,6,0.0,0.0,0.0,3.905,0,10,0.0,Neutral,2025-07-07,2025-07-07,Polen Capital Management; Patient Capital Management; AKO Capital
ATVI,29,9,0.0,0.0,0.0,2.4113793103448273,0,29,0.0,Neutral,2025-07-07,2025-07-07,Makaira Partners; Lone Pine Capital; FPA Crescent Fund
SPGI,42,10,0.0,0.0,0.0,2.029285714285714,0,42,0.0,Neutral,2025-07-07,2025-07-07,Valley Forge Capital Management; TCI Fund Management; Egerton Capital
TKO,19,3,0.0,0.0,0.0,1.2078947368421054,0,19,0.0,Neutral,2025-07-07,2025-07-07,Lindsell Train; Lone Pine Capital; Egerton Capital
DHI,37,8,0.0,0.0,0.0,1.9321621621621623,0,37,0.0,Neutral,2025-07-07,2025-07-07,Greenhaven Associates; Hillman Value Fund; Appaloosa Management
UBER,48,14,0.0,0.0,0.0,2.080416666666667,0,48,0.0,Neutral,2025-07-07,2025-07-07,Pershing Square Capital Management; Appaloosa Management; Miller Value Partners
CSX,33,8,0.0,0.0,0.0,1.6169696969696967,0,33,0.0,Neutral,2025-07-07,2025-07-07,Egerton Capital; Sound Shore; Viking Global Investors
TRU,8,3,0.0,0.0,0.0,1.07375,0,8,0.0,Neutral,2025-07-07,2025-07-07,Lone Pine Capital; Egerton Capital; Viking Global Investors
CPAY,9,4,0.0,0.0,0.0,1.2033333333333336,0,9,0.0,Neutral,2025-07-07,2025-07-07,Tiger Global Management; Third Point; Lone Pine Capital
SBAC,15,4,0.0,0.0,0.0,2.3353333333333333,0,15,0.0,Neutral,2025-07-07,2025-07-07,Triple Frond Partners; Dodge & Cox; Akre Capital Management
AVGO,29,8,0.0,0.0,0.0,1.306896551724138,0,29,0.0,Neutral,2025-07-07,2025-07-07,Lone Pine Capital; FPA Crescent Fund; Cantillon Capital Management
BLK,6,2,0.0,0.0,0.0,1.3366666666666667,0,6,0.0,Neutral,2025-07-07,2025-07-07,Cantillon Capital Management; Lone Pine Capital
TMUS,31,7,0.0,0.0,0.0,2.140967741935484,0,31,0.0,Neutral,2025-07-07,2025-07-07,Appaloosa Management; Viking Global Investors; Egerton Capital
BUD,23,6,0.0,0.0,0.0,1.4552173913043478,0,23,0.0,Neutral,2025-07-07,2025-07-07,Hillman Value Fund; Berkshire Hathaway; Gardner Russo & Quinn
EQIX,10,3,0.0,0.0,0.0,2.2310000000000003,0,10,0.0,Neutral,2025-07-07,2025-07-07,Brave Warrior Advisors; Lone Pine Capital; Akre Capital Management
TV,3,2,0.0,0.0,0.0,1.0633333333333332,0,3,0.0,Neutral,2025-07-07,2025-07-07,Lone Pine Capital; Bill & Melinda Gates Foundation Trust
A,6,2,0.0,0.0,0.0,5.473333333333333,0,6,0.0,Neutral,2025-07-07,2025-07-07,Pershing Square Capital Management; Lone Pine Capital
EXPE,28,7,0.0,0.0,0.0,3.012142857142858,0,28,0.0,Neutral,2025-07-07,2025-07-07,Patient Capital Management; Lone Pine Capital; ValueAct Capital
SLM,13,3,0.0,0.0,0.0,3.6999999999999997,0,13,0.0,Neutral,2025-07-07,2025-07-07,Abrams Capital Management; Brave Warrior Advisors; ValueAct Capital
MRP,2,2,0.0,0.0,0.0,4.075,0,2,0.0,Neutral,2025-07-07,2025-07-07,Brave Warrior Advisors; Greenhaven Associates
AN,8,2,0.0,0.0,0.0,1.24375,0,8,0.0,Neutral,2025-07-07,2025-07-07,Brave Warrior Advisors; Bill & Melinda Gates Foundation Trust
SNX,14,4,0.0,0.0,0.0,1.7871428571428571,0,14,0.0,Neutral,2025-07-07,2025-07-07,Brave Warrior Advisors; FPA Queens Road Small Cap Value Fund; Greenlight Capital
RYAAY,15,3,0.0,0.0,0.0,3.1540000000000004,0,15,0.0,Neutral,2025-07-07,2025-07-07,Causeway Capital Management; Brave Warrior Advisors; Chou Associates
PRI,26,2,0.0,0.0,0.0,1.423846153846154,0,26,0.0,Neutral,2025-07-07,2025-07-07,Brave Warrior Advisors; Cantillon Capital Management
FG,3,1,0.0,0.0,0.0,1.6233333333333333,0,3,0.0,Neutral,2025-07-07,2025-07-07,Brave Warrior Advisors
MPLX,3,2,0.0,0.0,0.0,1.43,0,3,0.0,Neutral,2025-07-07,2025-07-07,Brave Warrior Advisors; Appaloosa Management
RJF,9,1,0.0,0.0,0.0,2.2011111111111115,0,9,0.0,Neutral,2025-07-07,2025-07-07,Brave Warrior Advisors
ABG,7,3,0.0,0.0,0.0,1.2257142857142858,0,7,0.0,Neutral,2025-07-07,2025-07-07,Abrams Capital Management; Brave Warrior Advisors; Atlantic Investment Management
URI,11,5,0.0,0.0,0.0,2.1654545454545455,0,11,0.0,Neutral,2025-07-07,2025-07-07,Wedgewood Partners; CAS Investment Partners; Fairholme Capital
AR,23,5,0.0,0.0,0.0,1.4860869565217392,0,23,0.0,Neutral,2025-07-07,2025-07-07,Brave Warrior Advisors; Baupost Group; Appaloosa Management
AM,4,1,0.0,0.0,0.0,0.7475,0,4,0.0,Neutral,2025-07-07,2025-07-07,Brave Warrior Advisors
LBTYK,35,4,0.0,0.0,0.0,1.9574285714285715,0,35,0.0,Neutral,2025-07-07,2025-07-07,Triple Frond Partners; Weitz Large Cap Equity Fund; Brave Warrior Advisors
BFH,21,5,0.0,0.0,0.0,3.365714285714286,0,21,0.0,Neutral,2025-07-07,2025-07-07,Oakcliff Capital; Miller Value Partners; Brave Warrior Advisors
ESRX,32,6,0.0,0.0,0.0,2.8190625,0,32,0.0,Neutral,2025-07-07,2025-07-07,Brave Warrior Advisors; Abrams Capital Management; Hancock Classic Value
BN,57,10,0.0,0.0,0.0,3.132456140350877,0,57,0.0,Neutral,2025-07-07,2025-07-07,Pershing Square Capital Management; Third Avenue Management; Dorsey Asset Management
ST,10,3,0.0,0.0,0.0,2.232,0,10,0.0,Neutral,2025-07-07,2025-07-07,Cantillon Capital Management; Sound Shore; Brave Warrior Advisors
TMX-OLD,3,2,0.0,0.0,0.0,2.48,0,3,0.0,Neutral,2025-07-07,2025-07-07,Cantillon Capital Management; Brave Warrior Advisors
JPM.WS,8,2,0.0,0.0,0.0,4.01875,0,8,0.0,Neutral,2025-07-07,2025-07-07,Chou Associates; Brave Warrior Advisors
LILAK,10,3,0.0,0.0,0.0,2.28,0,10,0.0,Neutral,2025-07-07,2025-07-07,Brave Warrior Advisors; Scion Asset Management; Weitz Large Cap Equity Fund
CMPR,29,4,0.0,0.0,0.0,3.0048275862068965,0,29,0.0,Neutral,2025-07-07,2025-07-07,CAS Investment Partners; Brave Warrior Advisors; Dorsey Asset Management
HAL,48,6,0.0,0.0,0.0,2.7770833333333336,0,48,0.0,Neutral,2025-07-07,2025-07-07,Brave Warrior Advisors; Hancock Classic Value; Tweedy Browne Value Fund
KMI,22,5,0.0,0.0,0.0,2.0386363636363636,0,22,0.0,Neutral,2025-07-07,2025-07-07,Brave Warrior Advisors; Sound Shore; Fairholme Capital
BHI,21,5,0.0,0.0,0.0,4.679523809523809,0,21,0.0,Neutral,2025-07-07,2025-07-07,ValueAct Capital; FPA Queens Road Small Cap Value Fund; Atlantic Investment Management
CMCSK-OLD,20,5,0.0,0.0,0.0,1.7894999999999999,0,20,0.0,Neutral,2025-07-07,2025-07-07,Brave Warrior Advisors; Weitz Large Cap Equity Fund; Tweedy Browne Value Fund
ONE-OLD,7,1,0.0,0.0,0.0,1.8285714285714287,0,7,0.0,Neutral,2025-07-07,2025-07-07,Brave Warrior Advisors
ACGL,6,2,0.0,0.0,0.0,1.8500000000000003,0,6,0.0,Neutral,2025-07-07,2025-07-07,Brave Warrior Advisors; Egerton Capital
WLY,2,1,0.0,0.0,0.0,2.18,0,2,0.0,Neutral,2025-07-07,2025-07-07,Brave Warrior Advisors
HPQ,41,10,0.0,0.0,0.0,2.133658536585366,0,41,0.0,Neutral,2025-07-07,2025-07-07,Hillman Value Fund; Greenlight Capital; Hancock Classic Value
BR,6,3,0.0,0.0,0.0,2.0833333333333335,0,6,0.0,Neutral,2025-07-07,2025-07-07,Brave Warrior Advisors; Jensen Investment Management; Tweedy Browne Value Fund
XTEX,1,1,0.0,0.0,0.0,0.62,0,1,0.0,Neutral,2025-07-07,2025-07-07,Brave Warrior Advisors
